time,isobaricInhPa,latitude_x,longitude_x,temperature,geopotential,specific_humidity,geopotential_height
23-09-2024,300,26.75,84.5,246.9146,95934.69,0.000315546,9779.275229
23-09-2024,200,26.75,84.5,225.26547,123412.625,6.51E-05,12580.28797
23-09-2024,100,26.75,84.5,193.11713,164772.56,3.58E-06,16796.38736
23-09-2024,70,26.75,84.5,199.38744,184637.5,3.82E-06,18821.35576
23-09-2024,50,26.75,84.5,207.69226,204223.88,2.86E-06,20817.92864
23-09-2024,30,26.75,84.5,216.60979,235473.5,2.88E-06,24003.41488
23-09-2024,20,26.75,84.5,222.63553,261108.69,2.93E-06,26616.5841
23-09-2024,10,26.75,84.5,231.88731,306170.94,3.08E-06,31210.08563
24-09-2024,1000,26.75,84.5,299.98706,468.28955,0.020343717,47.73593782
24-09-2024,925,26.75,84.5,296.77832,7212.539,0.01972669,735.2231397
24-09-2024,900,26.75,84.5,296.14478,9573.172,0.019421991,975.8585117
24-09-2024,850,26.75,84.5,293.79736,14468.793,0.016598817,1474.902446
24-09-2024,800,26.75,84.5,290.84497,19602.527,0.014059126,1998.218858
24-09-2024,700,26.75,84.5,285.76807,30730.133,0.009598391,3132.531397
24-09-2024,600,26.75,84.5,278.24585,43269.35,0.005524918,4410.739042
24-09-2024,500,26.75,84.5,271.33887,57690.9,0.00485131,5880.825688
24-09-2024,400,26.75,84.5,261.19128,74784.61,0.002823381,7623.303772
24-09-2024,300,26.75,84.5,247.07414,95782.06,0.001129508,9763.716616
24-09-2024,200,26.75,84.5,226.0086,123342.375,0.00017547,12573.12691
24-09-2024,100,26.75,84.5,193.82796,164579.88,3.61E-06,16776.74618
24-09-2024,70,26.75,84.5,197.58438,184496.19,3.95E-06,18806.95107
24-09-2024,50,26.75,84.5,207.57747,204055.88,2.90E-06,20800.80326
24-09-2024,30,26.75,84.5,216.99292,235389.62,2.84E-06,23994.86442
24-09-2024,20,26.75,84.5,222.00316,260952.31,2.94E-06,26600.64322
24-09-2024,10,26.75,84.5,229.28423,305885.94,3.07E-06,31181.03364
25-09-2024,1000,26.75,84.5,299.39478,449.17554,0.018903079,45.78751682
25-09-2024,925,26.75,84.5,295.30444,7164.922,0.017443957,730.3692151
25-09-2024,900,26.75,84.5,294.77295,9508.645,0.016925018,969.2808359
25-09-2024,850,26.75,84.5,292.5935,14375.6875,0.015666705,1465.41157
25-09-2024,800,26.75,84.5,290.3457,19489.262,0.014295597,1986.672987
25-09-2024,700,26.75,84.5,284.71924,30583.21,0.011989404,3117.554536
25-09-2024,600,26.75,84.5,278.25513,43119.793,0.009197484,4395.49368
25-09-2024,500,26.75,84.5,270.76758,57517.055,0.006308899,5863.104485
25-09-2024,400,26.75,84.5,261.9759,74595.2,0.003692632,7603.995923
25-09-2024,300,26.75,84.5,247.68004,95677.31,0.00110923,9753.038736
25-09-2024,200,26.75,84.5,225.23111,123171.31,0.000173923,12555.68909
25-09-2024,100,26.75,84.5,193.79489,164439,4.05E-06,16762.38532
25-09-2024,70,26.75,84.5,197.98785,184331.06,3.71E-06,18790.11825
25-09-2024,50,26.75,84.5,206.70285,203899.44,2.92E-06,20784.85627
25-09-2024,30,26.75,84.5,217.10011,235155.62,2.80E-06,23971.01121
25-09-2024,20,26.75,84.5,223.31395,260830,2.95E-06,26588.17533
25-09-2024,10,26.75,84.5,228.16649,305591.8,3.08E-06,31151.04995
26-09-2024,1000,26.75,84.5,297.74536,538.4236,0.018447926,54.88517839
26-09-2024,925,26.75,84.5,294.6399,7228.1367,0.01736717,736.8131193
26-09-2024,900,26.75,84.5,293.86304,9566.793,0.017089004,975.2082569
26-09-2024,850,26.75,84.5,291.92212,14420.602,0.015843373,1469.99001
26-09-2024,800,26.75,84.5,289.56494,19524.977,0.014345362,1990.31366
26-09-2024,700,26.75,84.5,284.56055,30610.395,0.011522302,3120.325688
26-09-2024,600,26.75,84.5,277.98486,43143.812,0.008442475,4397.9421
26-09-2024,500,26.75,84.5,270.2566,57517.234,0.006178042,5863.122732
26-09-2024,400,26.75,84.5,261.46594,74601.56,0.003553784,7604.644241
26-09-2024,300,26.75,84.5,247.21611,95660.56,0.001208928,9751.331295
26-09-2024,200,26.75,84.5,224.19115,123152.81,0.000141207,12553.80326
26-09-2024,100,26.75,84.5,193.54483,164305.44,3.96E-06,16748.77064
26-09-2024,70,26.75,84.5,198.85014,184154.5,3.75E-06,18772.12029
26-09-2024,50,26.75,84.5,209.28012,203985.25,2.82E-06,20793.60347
26-09-2024,30,26.75,84.5,219.13069,235288.31,2.81E-06,23984.53721
26-09-2024,20,26.75,84.5,221.9337,260963.31,2.96E-06,26601.76453
26-09-2024,10,26.75,84.5,228.02487,305723.38,3.09E-06,31164.46279
27-09-2024,1000,26.75,84.5,297.53955,564.5437,0.017190758,57.54777778
27-09-2024,925,26.75,84.5,295.21655,7254.953,0.017388321,739.5466871
27-09-2024,900,26.75,84.5,294.27368,9597.207,0.017079731,978.3085627
27-09-2024,850,26.75,84.5,292.0979,14455.391,0.016259916,1473.53629
27-09-2024,800,26.75,84.5,290.1255,19566.977,0.015239695,1994.595005
27-09-2024,700,26.75,84.5,285.62036,30687.617,0.010714889,3128.197452
27-09-2024,600,26.75,84.5,275.47217,43177.984,0.007459685,4401.425484
27-09-2024,500,26.75,84.5,270.47925,57530.207,0.006437812,5864.445158
27-09-2024,400,26.75,84.5,262.85318,74639.375,0.004150071,7608.498981
27-09-2024,300,26.75,84.5,249.1236,95798.125,0.001476551,9765.35423
27-09-2024,200,26.75,84.5,224.16162,123350.06,0.000144393,12573.9103
27-09-2024,100,26.75,84.5,194.82114,164334.5,2.82E-06,16751.73293
27-09-2024,70,26.75,84.5,196.37895,184188.31,3.88E-06,18775.56677
27-09-2024,50,26.75,84.5,210.1383,203953.5,2.81E-06,20790.36697
27-09-2024,30,26.75,84.5,215.97096,235297.56,2.83E-06,23985.48012
27-09-2024,20,26.75,84.5,222.62862,260884,2.94E-06,26593.67992
27-09-2024,10,26.75,84.5,229.22513,305991.88,3.09E-06,31191.83282
28-09-2024,1000,26.75,84.5,297.92554,753.92236,0.019158568,76.85243221
28-09-2024,925,26.75,84.5,296.1482,7473.7305,0.01736566,761.8481651
28-09-2024,900,26.75,84.5,294.70166,9822.695,0.016448703,1001.294088
28-09-2024,850,26.75,84.5,293.0454,14689.914,0.014402785,1497.442813
28-09-2024,800,26.75,84.5,290.52686,19811.477,0.012839752,2019.518552
28-09-2024,700,26.75,84.5,284.93066,30909.258,0.010121946,3150.790826
28-09-2024,600,26.75,84.5,278.2578,43451.547,0.007644513,4429.311621
28-09-2024,500,26.75,84.5,270.24048,57841.64,0.005057954,5896.191641
28-09-2024,400,26.75,84.5,261.1775,74911.08,0.002739799,7636.195719
28-09-2024,300,26.75,84.5,246.61781,95927.75,0.00108888,9778.567788
28-09-2024,200,26.75,84.5,224.02196,123290.25,0.000114208,12567.81346
28-09-2024,100,26.75,84.5,193.79662,164445.81,3.46E-06,16763.07951
28-09-2024,70,26.75,84.5,199.8787,184250.75,3.62E-06,18781.9317
28-09-2024,50,26.75,84.5,210.80078,204202.31,2.82E-06,20815.72987
28-09-2024,30,26.75,84.5,217.94131,235439.56,2.85E-06,23999.95515
28-09-2024,20,26.75,84.5,219.90234,260955.44,2.96E-06,26600.96228
28-09-2024,10,26.75,84.5,229.39267,306042.12,3.11E-06,31196.95413
29-09-2024,1000,26.75,84.5,299.49072,640.4458,0.019689566,65.2849949
29-09-2024,925,26.75,84.5,296.8838,7387.8086,0.016778952,753.0895617
29-09-2024,900,26.75,84.5,295.77515,9742.094,0.015587689,993.0778797
29-09-2024,850,26.75,84.5,293.48877,14621.445,0.014411258,1490.463303
29-09-2024,800,26.75,84.5,291.05713,19751.441,0.013553411,2013.398675
29-09-2024,700,26.75,84.5,285.56836,30886.809,0.01129021,3148.502446
29-09-2024,600,26.75,84.5,279.34473,43462.79,0.0070358,4430.457696
29-09-2024,500,26.75,84.5,271.87378,57931.246,0.003581214,5905.32579
29-09-2024,400,26.75,84.5,261.55334,75039.45,0.000872266,7649.281346
29-09-2024,300,26.75,84.5,245.97504,96023.5,0.000619423,9788.328236
29-09-2024,200,26.75,84.5,223.11563,123351.875,0.000123523,12574.09531
29-09-2024,100,26.75,84.5,194.40074,164374.25,2.83E-06,16755.78491
29-09-2024,70,26.75,84.5,200.44586,184460.94,3.37E-06,18803.3578
29-09-2024,50,26.75,84.5,208.89597,204190.94,2.82E-06,20814.57085
29-09-2024,30,26.75,84.5,216.67401,235413.56,2.85E-06,23997.30479
29-09-2024,20,26.75,84.5,220.87247,260817.19,2.98E-06,26586.86952
29-09-2024,10,26.75,84.5,232.81088,305866.44,3.12E-06,31179.04587
30-09-2024,1000,26.75,84.5,300.6543,392.44922,0.019947935,40.00501733
30-09-2024,925,26.75,84.5,296.74658,7150.582,0.017898012,728.9074414
30-09-2024,900,26.75,84.5,295.19263,9503.309,0.01691525,968.7369011
30-09-2024,850,26.75,84.5,293.10718,14375.781,0.014711916,1465.421101
30-09-2024,800,26.75,84.5,291.06836,19503.496,0.012795957,1988.123955
30-09-2024,700,26.75,84.5,286.77832,30646.332,0.008724084,3123.988991
30-09-2024,600,26.75,84.5,281.1372,43260.047,0.002682254,4409.790724
30-09-2024,500,26.75,84.5,272.69116,57783.48,0.003375668,5890.262997
30-09-2024,400,26.75,84.5,262.0188,74910.47,0.00073991,7636.133537
30-09-2024,300,26.75,84.5,245.41216,95852.875,0.000418013,9770.93527
30-09-2024,200,26.75,84.5,223.24623,123112.19,0.000144668,12549.66259
30-09-2024,100,26.75,84.5,195.08562,164296.5,3.20E-06,16747.85933
30-09-2024,70,26.75,84.5,197.32527,184198.12,3.59E-06,18776.56677
30-09-2024,50,26.75,84.5,208.90167,204007.31,2.83E-06,20795.85219
30-09-2024,30,26.75,84.5,214.0248,234969.94,2.92E-06,23952.08359
30-09-2024,20,26.75,84.5,222.84842,260366.56,3.05E-06,26540.93374
30-09-2024,10,26.75,84.5,229.96782,305386.2,3.11E-06,31130.09174
01-10-2024,1000,26.75,84.5,301.73755,386.41406,0.019657215,39.38981244
01-10-2024,925,26.75,84.5,297.5183,7161.3555,0.017608723,730.0056575
01-10-2024,900,26.75,84.5,295.4077,9517.941,0.017016014,970.2284404
01-10-2024,850,26.75,84.5,292.70947,14387.758,0.013527029,1466.641998
01-10-2024,800,26.75,84.5,291.32275,19505.594,0.010203988,1988.337819
01-10-2024,700,26.75,84.5,286.68408,30631.8,0.004932481,3122.507645
01-10-2024,600,26.75,84.5,280.7151,43223.45,0.003370334,4406.060143
01-10-2024,500,26.75,84.5,271.47693,57698.824,0.001761655,5881.633435
01-10-2024,400,26.75,84.5,261.00336,74780.59,0.000645043,7622.893986
01-10-2024,300,26.75,84.5,245.77007,95721.125,0.000306555,9757.505097
01-10-2024,200,26.75,84.5,223.74754,123046.69,8.65E-05,12542.98573
01-10-2024,100,26.75,84.5,193.18979,164216.25,3.23E-06,16739.6789
01-10-2024,70,26.75,84.5,198.91528,184052.88,3.54E-06,18761.76147
01-10-2024,50,26.75,84.5,208.08003,203882.69,2.84E-06,20783.14883
01-10-2024,30,26.75,84.5,214.81357,234775.81,2.98E-06,23932.2946
01-10-2024,20,26.75,84.5,219.89865,259999.62,3.09E-06,26503.52905
01-10-2024,10,26.75,84.5,234.49277,305324.06,3.15E-06,31123.75739
02-10-2024,1000,26.75,84.5,302.3523,314.51953,0.020612627,32.06111417
02-10-2024,925,26.75,84.5,298.26025,7099.3594,0.017022043,723.6859735
02-10-2024,900,26.75,84.5,296.11255,9461.078,0.01656398,964.4320082
02-10-2024,850,26.75,84.5,293.1548,14335.723,0.012012707,1461.337717
02-10-2024,800,26.75,84.5,291.2063,19454.188,0.009309096,1983.097655
02-10-2024,700,26.75,84.5,285.77832,30560.402,0.005621092,3115.229562
02-10-2024,600,26.75,84.5,279.9497,43109.633,0.002322978,4394.458002
02-10-2024,500,26.75,84.5,271.54565,57543.8,0.001578361,5865.830785
02-10-2024,400,26.75,84.5,260.7835,74619.19,0.000400575,7606.441386
02-10-2024,300,26.75,84.5,245.72957,95592.69,9.32E-05,9744.412844
02-10-2024,200,26.75,84.5,225.57085,123011.31,4.69E-05,12539.3792
02-10-2024,100,26.75,84.5,192.44664,164161.38,3.31E-06,16734.08563
02-10-2024,70,26.75,84.5,198.2755,184063.81,3.56E-06,18762.87564
02-10-2024,50,26.75,84.5,206.27003,203707.94,2.84E-06,20765.33537
02-10-2024,30,26.75,84.5,216.03537,234634.5,3.03E-06,23917.88991
02-10-2024,20,26.75,84.5,220.11476,259973.56,3.08E-06,26500.87258
02-10-2024,10,26.75,84.5,234.05188,305427.3,3.13E-06,31134.28135
03-10-2024,1000,26.75,84.5,299.8225,417.698,0.019355135,42.57879715
03-10-2024,925,26.75,84.5,295.62427,7149.039,0.018270474,728.7501529
03-10-2024,900,26.75,84.5,294.7964,9496.633,0.017256696,968.056371
03-10-2024,850,26.75,84.5,292.70044,14362.871,0.013983482,1464.105097
03-10-2024,800,26.75,84.5,290.3401,19474.797,0.011480483,1985.198471
03-10-2024,700,26.75,84.5,284.35864,30554.953,0.008253316,3114.674108
03-10-2024,600,26.75,84.5,278.35767,43041.36,0.002158237,4387.498471
03-10-2024,500,26.75,84.5,271.271,57435.504,0.000151432,5854.791437
03-10-2024,400,26.75,84.5,260.13464,74470.78,0.000102814,7591.312946
03-10-2024,300,26.75,84.5,245.76024,95370.75,5.93E-05,9721.788991
03-10-2024,200,26.75,84.5,224.82489,122758.375,1.30E-05,12513.59582
03-10-2024,100,26.75,84.5,192.62862,163920.19,2.48E-06,16709.49949
03-10-2024,70,26.75,84.5,196.93932,183892.38,3.58E-06,18745.40061
03-10-2024,50,26.75,84.5,205.82442,203537.38,2.85E-06,20747.94903
03-10-2024,30,26.75,84.5,216.5822,234693.56,3.02E-06,23923.9103
03-10-2024,20,26.75,84.5,223.25923,260194.38,3.08E-06,26523.38226
03-10-2024,10,26.75,84.5,234.43423,305619.38,3.03E-06,31153.86137
04-10-2024,1000,26.75,84.5,298.8208,580.44116,0.01797088,59.16831397
04-10-2024,925,26.75,84.5,296.156,7306.7734,0.01739343,744.8290928
04-10-2024,900,26.75,84.5,294.66772,9653.59,0.016946644,984.0560652
04-10-2024,850,26.75,84.5,292.41162,14515.367,0.013047041,1479.650051
04-10-2024,800,26.75,84.5,289.7273,19616.793,0.010680725,1999.673089
04-10-2024,700,26.75,84.5,283.58533,30662.477,0.007034432,3125.63476
04-10-2024,600,26.75,84.5,277.22632,43102.504,0.001726467,4393.731295
04-10-2024,500,26.75,84.5,270.6626,57436.2,0.000150486,5854.862385
04-10-2024,400,26.75,84.5,260.4063,74441.69,9.54E-05,7588.347604
04-10-2024,300,26.75,84.5,245.90527,95363.06,8.97E-05,9721.005097
04-10-2024,200,26.75,84.5,224.55821,122787.5,1.30E-05,12516.56473
04-10-2024,100,26.75,84.5,192.07185,163969.19,2.71E-06,16714.49439
04-10-2024,70,26.75,84.5,197.61331,183894,3.59E-06,18745.56575
04-10-2024,50,26.75,84.5,207.71448,203581.62,2.87E-06,20752.45872
04-10-2024,30,26.75,84.5,218.79355,234782.31,3.01E-06,23932.95719
04-10-2024,20,26.75,84.5,224.14212,260563.62,2.97E-06,26561.02141
04-10-2024,10,26.75,84.5,230.65862,305917.94,3.03E-06,31184.29562
05-10-2024,1000,26.75,84.5,299.38452,820.2732,0.019057637,83.61602446
05-10-2024,925,26.75,84.5,296.2202,7568.078,0.016653575,771.4656473
05-10-2024,900,26.75,84.5,294.74268,9915.73,0.01591603,1010.777778
05-10-2024,850,26.75,84.5,292.4099,14775.305,0.012445553,1506.147299
05-10-2024,800,26.75,84.5,289.76953,19873.98,0.008856317,2025.889908
05-10-2024,700,26.75,84.5,282.7445,30895.055,0.005704687,3149.343017
05-10-2024,600,26.75,84.5,276.22192,43279.52,0.001610289,4411.775739
05-10-2024,500,26.75,84.5,269.78613,57569.883,0.000376288,5868.489602
05-10-2024,400,26.75,84.5,259.80478,74548.11,0.000110434,7599.195719
05-10-2024,300,26.75,84.5,245.87155,95434.81,0.000131077,9728.319062
05-10-2024,200,26.75,84.5,224.57663,122849.5,2.68E-05,12522.88481
05-10-2024,100,26.75,84.5,192.1755,164007.5,2.39E-06,16718.39959
05-10-2024,70,26.75,84.5,199.53436,183937.69,3.58E-06,18750.01937
05-10-2024,50,26.75,84.5,208.67091,203748.25,2.83E-06,20769.44444
05-10-2024,30,26.75,84.5,217.79486,234923.75,2.79E-06,23947.37513
05-10-2024,20,26.75,84.5,221.14223,260522.19,2.88E-06,26556.79817
05-10-2024,10,26.75,84.5,228.65842,305376.75,3.08E-06,31129.12844
06-10-2024,1000,26.75,84.5,298.98633,979.3059,0.018481074,99.82730887
06-10-2024,925,26.75,84.5,295.8645,7721.574,0.016677676,787.1125382
06-10-2024,900,26.75,84.5,294.49097,10066.004,0.015254753,1026.096228
06-10-2024,850,26.75,84.5,291.8496,14919.172,0.013034139,1520.81264
06-10-2024,800,26.75,84.5,289.08276,20010.71,0.011683154,2039.827727
06-10-2024,700,26.75,84.5,283.55847,31041.66,0.005290243,3164.287462
06-10-2024,600,26.75,84.5,275.9795,43458.72,0.002601703,4430.042813
06-10-2024,500,26.75,84.5,269.48804,57740.074,0.000371601,5885.838328
06-10-2024,400,26.75,84.5,259.76147,74722.375,9.18E-05,7616.959735
06-10-2024,300,26.75,84.5,245.92957,95588.25,6.93E-05,9743.960245
06-10-2024,200,26.75,84.5,223.59213,122903.625,5.16E-05,12528.40214
06-10-2024,100,26.75,84.5,193.5509,164039.62,2.52E-06,16721.6738
06-10-2024,70,26.75,84.5,199.2252,184001.88,3.48E-06,18756.56269
06-10-2024,50,26.75,84.5,207.47734,203735.81,2.87E-06,20768.17635
06-10-2024,30,26.75,84.5,217.63544,234912.31,2.79E-06,23946.20897
06-10-2024,20,26.75,84.5,221.29018,260473.62,2.87E-06,26551.84709
06-10-2024,10,26.75,84.5,226.07677,304905.94,3.17E-06,31081.13558
07-10-2024,1000,26.75,84.5,298.8213,1056.854,0.017531993,107.732314
07-10-2024,925,26.75,84.5,296.28003,7799.2305,0.015476825,795.0285933
07-10-2024,900,26.75,84.5,294.78638,10145.266,0.014524581,1034.175943
07-10-2024,850,26.75,84.5,291.9348,14999.375,0.012929084,1528.988277
07-10-2024,800,26.75,84.5,289.42773,20094.031,0.010626954,2048.321203
07-10-2024,700,26.75,84.5,283.401,31132.082,0.006585002,3173.504791
07-10-2024,600,26.75,84.5,276.37146,43550.94,0.002819595,4439.443425
07-10-2024,500,26.75,84.5,269.50146,57828.84,0.000400978,5894.88685
07-10-2024,400,26.75,84.5,259.3145,74778.8,0.00010684,7622.711519
07-10-2024,300,26.75,84.5,244.65598,95588.875,0.000154982,9744.023955
07-10-2024,200,26.75,84.5,222.61258,122794.44,7.05E-05,12517.27217
07-10-2024,100,26.75,84.5,192.40002,163875.5,2.95E-06,16704.94393
07-10-2024,70,26.75,84.5,201.00537,183836.12,3.40E-06,18739.66565
07-10-2024,50,26.75,84.5,207.71004,203639.56,2.87E-06,20758.36493
07-10-2024,30,26.75,84.5,215.65927,234727.62,2.80E-06,23927.38226
07-10-2024,20,26.75,84.5,219.65376,260064.81,2.96E-06,26510.17431
07-10-2024,10,26.75,84.5,229.34059,304896.7,3.14E-06,31080.19368
08-10-2024,1000,26.75,84.5,300.38403,893.8235,0.019158978,91.11350663
08-10-2024,925,26.75,84.5,296.80908,7665.2305,0.016772885,781.3690622
08-10-2024,900,26.75,84.5,294.86255,10015.613,0.01614936,1020.959531
08-10-2024,850,26.75,84.5,292.26904,14875.129,0.012507241,1516.323038
08-10-2024,800,26.75,84.5,289.5149,19972.293,0.010120143,2035.911621
08-10-2024,700,26.75,84.5,283.3933,31002.402,0.005439938,3160.285627
08-10-2024,600,26.75,84.5,276.41797,43410.79,0.002636332,4425.156983
08-10-2024,500,26.75,84.5,269.2422,57722.48,0.002059132,5884.044852
08-10-2024,400,26.75,84.5,257.69437,74613.56,0.001438524,7605.867482
08-10-2024,300,26.75,84.5,243.21567,95326.125,0.000359504,9717.240061
08-10-2024,200,26.75,84.5,221.80745,122324.44,0.000101746,12469.36188
08-10-2024,100,26.75,84.5,195.39975,163479.12,2.96E-06,16664.53823
08-10-2024,70,26.75,84.5,199.62006,183569.69,3.50E-06,18712.50663
08-10-2024,50,26.75,84.5,207.8789,203233.12,2.87E-06,20716.93374
08-10-2024,30,26.75,84.5,216.48717,234546.88,2.81E-06,23908.95821
08-10-2024,20,26.75,84.5,219.30518,259820.81,2.92E-06,26485.30173
08-10-2024,10,26.75,84.5,228.01477,304683.2,3.09E-06,31058.43017
09-10-2024,1000,26.75,84.5,300.09326,718.78125,0.019678086,73.27025994
09-10-2024,925,26.75,84.5,296.91992,7488.5586,0.016670197,763.3596942
09-10-2024,900,26.75,84.5,294.92236,9839.969,0.016238183,1003.054944
09-10-2024,850,26.75,84.5,292.61426,14701.098,0.011503274,1498.582875
09-10-2024,800,26.75,84.5,289.6819,19799.86,0.009349493,2018.334353
09-10-2024,700,26.75,84.5,283.29053,30826.547,0.005437549,3142.359531
09-10-2024,600,26.75,84.5,276.79834,43252.637,0.002788123,4409.035372
09-10-2024,500,26.75,84.5,268.0078,57544.16,0.002899157,5865.867482
09-10-2024,400,26.75,84.5,256.49716,74376.89,0.001342282,7581.7421
09-10-2024,300,26.75,84.5,241.49457,94947.56,0.000505529,9678.650357
09-10-2024,200,26.75,84.5,221.84068,121937.75,2.89E-05,12429.94393
09-10-2024,100,26.75,84.5,196.52003,163174.25,3.14E-06,16633.46075
09-10-2024,70,26.75,84.5,199.92595,183274.81,3.57E-06,18682.4475
09-10-2024,50,26.75,84.5,208.09859,203086.75,2.87E-06,20702.01325
09-10-2024,30,26.75,84.5,217.31827,234203.31,2.82E-06,23873.93578
09-10-2024,20,26.75,84.5,220.60419,259635.5,2.92E-06,26466.41182
09-10-2024,10,26.75,84.5,233.63931,304608.94,3.11E-06,31050.86035
10-10-2024,1000,26.75,84.5,300.21777,630.78516,0.017456865,64.30022018
10-10-2024,925,26.75,84.5,296.96338,7388.9805,0.015755033,753.2090214
10-10-2024,900,26.75,84.5,295.40503,9739.539,0.013904908,992.8174312
10-10-2024,850,26.75,84.5,293.46973,14605.594,0.009053991,1488.847503
10-10-2024,800,26.75,84.5,290.78784,19713.766,0.00652206,2009.558206
10-10-2024,700,26.75,84.5,284.59485,30772.621,0.002647686,3136.862487
10-10-2024,600,26.75,84.5,275.41504,43187.9,0.005122749,4402.43629
10-10-2024,500,26.75,84.5,267.30786,57423.574,0.004150772,5853.575331
10-10-2024,400,26.75,84.5,256.66418,74240.17,0.001960491,7567.805301
10-10-2024,300,26.75,84.5,242.04205,94833.19,0.000255789,9666.991845
10-10-2024,200,26.75,84.5,222.51869,121963.44,1.19E-05,12432.56269
10-10-2024,100,26.75,84.5,195.07942,163139.75,3.49E-06,16629.94393
10-10-2024,70,26.75,84.5,200.0351,183280.81,3.59E-06,18683.05912
10-10-2024,50,26.75,84.5,208.21288,203049.81,2.87E-06,20698.24771
10-10-2024,30,26.75,84.5,215.60611,234135.44,2.82E-06,23867.01733
10-10-2024,20,26.75,84.5,222.06622,259719.81,2.95E-06,26475.00612
10-10-2024,10,26.75,84.5,231.97127,304646.12,3.10E-06,31054.65036
11-10-2024,1000,26.75,84.5,299.33887,672.40625,0.016415104,68.54294088
11-10-2024,925,26.75,84.5,296.969,7419.8477,0.012716755,756.355525
11-10-2024,900,26.75,84.5,295.7556,9767.012,0.009991088,995.6179409
11-10-2024,850,26.75,84.5,294.56104,14632.766,0.003453856,1491.617329
11-10-2024,800,26.75,84.5,291.02393,19739.04,0.003603454,2012.134557
11-10-2024,700,26.75,84.5,284.50183,30785.992,0.002287111,3138.225484
11-10-2024,600,26.75,84.5,278.12927,43254.46,0.000543367,4409.221203
11-10-2024,500,26.75,84.5,267.81982,57546.957,0.003301433,5866.152599
11-10-2024,400,26.75,84.5,255.57751,74348.08,0.002017455,7578.805301
11-10-2024,300,26.75,84.5,242.1866,94914.06,0.000309639,9675.235474
11-10-2024,200,26.75,84.5,222.03165,122040.81,1.37E-05,12440.44954
11-10-2024,100,26.75,84.5,195.39006,163118,3.74E-06,16627.72681
11-10-2024,70,26.75,84.5,200.79503,183333.81,3.55E-06,18688.46177
11-10-2024,50,26.75,84.5,210.24776,203118.25,2.89E-06,20705.22426
11-10-2024,30,26.75,84.5,217.56215,234413.44,2.83E-06,23895.35576
11-10-2024,20,26.75,84.5,222.27269,259954.5,3.01E-06,26498.92966
11-10-2024,10,26.75,84.5,230.58795,304767.88,3.11E-06,31067.06218
12-10-2024,1000,26.75,84.5,298.47656,795.0156,0.01664862,81.04134557
12-10-2024,925,26.75,84.5,295.7295,7525.3047,0.013618797,767.105474
12-10-2024,900,26.75,84.5,293.83447,9862.629,0.012841076,1005.364832
12-10-2024,850,26.75,84.5,293.30762,14706.984,0.006185356,1499.182875
12-10-2024,800,26.75,84.5,291.156,19807.164,0.002430266,2019.078899
12-10-2024,700,26.75,84.5,284.09082,30871.191,0.007292855,3146.910398
12-10-2024,600,26.75,84.5,277.22754,43325.414,0.004498797,4416.454027
12-10-2024,500,26.75,84.5,267.86377,57649.098,0.002130529,5876.564526
12-10-2024,400,26.75,84.5,256.66452,74432.05,0.002211588,7587.364934
12-10-2024,300,26.75,84.5,243.26357,95037.625,3.25E-05,9687.831295
12-10-2024,200,26.75,84.5,221.98438,122131.375,9.31E-06,12449.68145
12-10-2024,100,26.75,84.5,195.04256,163176.75,3.59E-06,16633.7156
12-10-2024,70,26.75,84.5,199.79572,183346.5,3.55E-06,18689.75535
12-10-2024,50,26.75,84.5,210.25943,203142.5,2.86E-06,20707.69623
12-10-2024,30,26.75,84.5,217.15953,234446.44,2.91E-06,23898.71967
12-10-2024,20,26.75,84.5,222.18713,260004.69,3.05E-06,26504.04587
12-10-2024,10,26.75,84.5,227.06123,304796.3,3.11E-06,31069.95923
13-10-2024,1000,26.75,84.5,298.4795,912.41797,0.017008025,93.00896738
13-10-2024,925,26.75,84.5,295.28784,7638.965,0.01405545,778.6916412
13-10-2024,900,26.75,84.5,293.26392,9973.379,0.013532434,1016.654332
13-10-2024,850,26.75,84.5,291.40234,14799.395,0.008033972,1508.602956
13-10-2024,800,26.75,84.5,289.5078,19875.715,0.005367848,2026.066769
13-10-2024,700,26.75,84.5,283.82898,30903.48,0.006690498,3150.201835
13-10-2024,600,26.75,84.5,275.4701,43336.434,0.006467626,4417.57737
13-10-2024,500,26.75,84.5,267.57056,57603.645,0.004301688,5871.931193
13-10-2024,400,26.75,84.5,257.56265,74468.94,0.002200345,7591.125382
13-10-2024,300,26.75,84.5,244.11728,95132.69,0.000330261,9697.521916
13-10-2024,200,26.75,84.5,222.09044,122325.44,4.57E-05,12469.46381
13-10-2024,100,26.75,84.5,195.59807,163244.06,3.56E-06,16640.57696
13-10-2024,70,26.75,84.5,198.2269,183318.31,3.45E-06,18686.88175
13-10-2024,50,26.75,84.5,210.44353,203113.19,2.85E-06,20704.70846
13-10-2024,30,26.75,84.5,219.16478,234436.5,2.92E-06,23897.70642
13-10-2024,20,26.75,84.5,221.61269,260117.44,3.00E-06,26515.53925
13-10-2024,10,26.75,84.5,230.27563,304974.12,3.06E-06,31088.08563
14-10-2024,1000,26.75,84.5,298.5,848.25,0.017026212,86.46788991
14-10-2024,925,26.75,84.5,295.77393,7580.3477,0.014797953,772.7163812
14-10-2024,900,26.75,84.5,293.78833,9919.629,0.013927511,1011.175229
14-10-2024,850,26.75,84.5,292.16772,14755.316,0.007353432,1504.109684
14-10-2024,800,26.75,84.5,289.08716,19836.652,0.007234572,2022.084811
